date	CPU 1	CPU 2	CPU 3	CPU 4
42708	2.00	2.12	2.04	2.00
42709	2.00	2.12	2.04	2.00
42710	2.00	2.12	2.04	2.00
42711	2.00	2.12	2.04	2.00
42712	2.00	3.93	2.00	2.00
42713	2.00	3.93	2.00	2.00
42714	2.00	3.93	2.00	2.00
42715	2.00	3.93	2.00	2.00
42716	2.00	3.93	2.00	13.54
42717	14.50	17.46	10.65	13.54
42718	14.50	17.46	10.65	13.54
42719	14.50	17.46	10.65	13.54
42720	14.50	17.46	10.65	13.54
42721	14.50	17.46	10.65	21.72
42722	24.65	17.03	11.00	21.72
42723	24.65	17.03	11.00	21.72
42724	24.65	17.03	11.00	21.72
42725	24.65	17.03	11.00	21.72
42726	24.65	17.03	11.00	2.78
42727	2.89	4.51	2.35	2.78
42728	2.89	4.51	2.35	2.78
42729	2.89	4.51	2.35	2.78
42730	2.89	4.51	2.35	2.78
42731	2.89	4.51	2.35	2.96
42732	2.00	4.00	2.00	2.96
42733	2.00	4.00	2.00	2.96
42734	2.00	4.00	2.00	2.96
42735	2.00	4.00	2.00	2.96
42736	2.00	4.00	2.00	3.00
42737	2.00	3.04	2.00	3.00
42738	2.00	3.04	2.00	3.00
42739	2.00	3.04	2.00	3.00
42740	2.00	3.04	2.00	3.00
42741	2.00	3.04	2.00	2.04
42742	1.04	2.04	2.00	2.04
42743	1.04	2.04	2.00	2.04
42744	1.04	2.04	2.00	2.04
42745	1.04	2.04	2.00	2.04
42746	1.04	2.04	2.00	2.00
42747	1.96	2.00	2.00	2.00
42748	1.96	2.00	2.00	2.00
42749	1.96	2.00	2.00	2.00
42750	1.96	2.00	2.00	2.00
42751	1.96	2.00	2.00	2.96
42752	2.00	2.00	2.00	2.96
42753	2.00	2.00	2.00	2.96
42754	2.00	2.00	2.00	2.96
42755	2.00	2.00	2.00	2.96
42756	2.00	2.00	2.00	5.88
42757	2.00	2.00	2.00	5.88
42758	2.00	2.00	2.00	5.88
42759	2.00	2.00	2.00	5.88
42760	2.00	2.00	2.00	5.88
42761	2.00	2.00	2.00	2.14
42762	1.04	0.07	1.04	2.14
42763	1.04	0.07	1.04	2.14
42764	1.04	0.07	1.04	2.14
42765	1.04	0.07	1.04	2.14
42766	1.04	0.07	1.04	2.00
42767	1.00	1.92	1.96	2.00
42768	1.00	1.92	1.96	2.00
42769	1.00	1.92	1.96	2.00
42770	1.00	1.92	1.96	2.00
42771	1.00	1.92	1.96	2.96
42772	1.96	2.00	2.00	2.96
42773	1.96	2.00	2.00	2.96
42774	1.96	2.00	2.00	2.96
42775	1.96	2.00	2.00	2.96
42776	1.96	2.00	2.00	4.91
42777	2.00	2.96	3.91	4.91
42778	2.00	2.96	3.91	4.91
42779	2.00	2.96	3.91	4.91
42780	2.00	2.96	3.91	4.91
42781	2.00	2.96	3.91	1.16
42782	1.04	0.12	1.12	1.16
42783	1.04	0.12	1.12	1.16
42784	1.04	0.12	1.12	1.16
42785	1.04	0.12	1.12	1.16
42786	1.04	0.12	1.12	4.84
42787	2.92	1.92	5.80	4.84
42788	2.92	1.92	5.80	4.84
42789	2.92	1.92	5.80	4.84
42790	2.92	1.92	5.80	4.84
42791	2.92	1.92	5.80	0.19
42792	0.11	0.08	0.23	0.19
42793	0.11	0.08	0.23	0.19
42794	0.11	0.08	0.23	0.19
42795	0.11	0.08	0.23	0.19
42796	0.11	0.08	0.23	2.88
42797	2.88	1.92	1.92	2.88
42798	2.88	1.92	1.92	2.88
42799	2.88	1.92	1.92	2.88
42800	2.88	1.92	1.92	2.88
42801	2.88	1.92	1.92	2.04
42802	1.08	2.00	2.00	2.04
42803	1.08	2.00	2.00	2.04
42804	1.08	2.00	2.00	2.04
42805	1.08	2.00	2.00	2.04
42806	1.08	2.00	2.00	2.00
42807	1.96	1.04	2.00	2.00
42808	1.96	1.04	2.00	2.00
42809	1.96	1.04	2.00	2.00
42810	1.96	1.04	2.00	2.00
42811	1.96	1.04	2.00	1.04
42812	2.96	0.04	0.09	1.04
42813	2.96	0.04	0.09	1.04
42814	2.96	0.04	0.09	1.04
42815	2.96	0.04	0.09	1.04
42816	2.96	0.04	0.09	2.91
42817	2.04	1.91	1.91	2.91
42818	2.04	1.91	1.91	2.91
42819	2.04	1.91	1.91	2.91
42820	2.04	1.91	1.91	2.91
42821	2.04	1.91	1.91	3.00
42822	0.07	1.04	2.96	3.00
42823	0.07	1.04	2.96	3.00
42824	0.07	1.04	2.96	3.00
42825	0.07	1.04	2.96	3.00
42826	0.07	1.04	2.96	3.97
42827	1.93	1.00	2.03	3.97
42828	1.93	1.00	2.03	3.97
42829	1.93	1.00	2.03	3.97
42830	1.93	1.00	2.03	3.97
42831	1.93	1.00	2.03	2.07
42832	1.04	1.00	2.00	2.07
42833	1.04	1.00	2.00	2.07
42834	1.04	1.00	2.00	2.07
42835	1.04	1.00	2.00	2.07
42836	1.04	1.00	2.00	7.75
42837	7.71	18.26	16.38	7.75
42838	7.71	18.26	16.38	7.75
42839	7.71	18.26	16.38	7.75
42840	7.71	18.26	16.38	7.75
42841	7.71	18.26	16.38	11.84
42842	7.04	19.96	15.08	11.84
42843	7.04	19.96	15.08	11.84
42844	7.04	19.96	15.08	11.84
42845	7.04	19.96	15.08	11.84
42846	7.04	19.96	15.08	8.17
42847	3.17	17.13	15.96	8.17
42848	3.17	17.13	15.96	8.17
42849	3.17	17.13	15.96	8.17
42850	3.17	17.13	15.96	8.17
42851	3.17	17.13	15.96	9.92
42852	5.87	13.17	12.17	9.92
42853	5.87	13.17	12.17	9.92
42854	5.87	13.17	12.17	9.92
42855	5.87	13.17	12.17	9.92
42856	5.87	13.17	12.17	7.12
42857	6.00	15.88	11.04	7.12
42858	6.00	15.88	11.04	7.12
42859	6.00	15.88	11.04	7.12
42860	6.00	15.88	11.04	7.12
42861	6.00	15.88	11.04	7.96
42862	5.04	8.33	9.08	7.96
42863	5.04	8.33	9.08	7.96
42864	5.04	8.33	9.08	7.96
42865	5.04	8.33	9.08	7.96
42866	5.04	8.33	9.08	3.19
42867	3.08	12.81	2.27	3.19
42868	3.08	12.81	2.27	3.19
42869	3.08	12.81	2.27	3.19
42870	3.08	12.81	2.27	3.19
42871	3.08	12.81	2.27	3.96
42872	5.87	4.40	2.00	3.96
42873	5.87	4.40	2.00	3.96
42874	5.87	4.40	2.00	3.96
42875	5.87	4.40	2.00	3.96
42876	5.87	4.40	2.00	4.96
42877	3.12	4.00	2.96	4.96
42878	3.12	4.00	2.96	4.96
42879	3.12	4.00	2.96	4.96
42880	3.12	4.00	2.96	4.96
42881	3.12	4.00	2.96	2.12
42882	2.04	4.00	2.04	2.12
42883	2.04	4.00	2.04	2.12
42884	2.04	4.00	2.04	2.12
42885	2.04	4.00	2.04	2.12
42886	2.04	4.00	2.04	1.04
42887	2.00	4.00	2.96	1.04
42888	2.00	4.00	2.96	1.04
42889	2.00	4.00	2.96	1.04
42890	2.00	4.00	2.96	1.04
42891	2.00	4.00	2.96	1.96
42892	2.00	2.08	1.09	1.96
42893	2.00	2.08	1.09	1.96
42894	2.00	2.08	1.09	1.96
42895	2.00	2.08	1.09	1.96
42896	2.00	2.08	1.09	6.81
42897	5.85	4.88	4.85	6.81
42898	5.85	4.88	4.85	6.81
42899	5.85	4.88	4.85	6.81
42900	5.85	4.88	4.85	6.81
42901	5.85	4.88	4.85	2.20
42902	3.12	3.08	1.16	2.20
42903	3.12	3.08	1.16	2.20
42904	3.12	3.08	1.16	2.20
42905	3.12	3.08	1.16	2.20
42906	3.12	3.08	1.16	4.88
42907	3.00	3.00	6.75	4.88
42908	3.00	3.00	6.75	4.88
42909	3.00	3.00	6.75	4.88
42910	3.00	3.00	6.75	4.88
42911	3.00	3.00	6.75	2.14
42912	1.09	2.05	2.23	2.14
42913	1.09	2.05	2.23	2.14
42914	1.09	2.05	2.23	2.14
42915	1.09	2.05	2.23	2.14
42916	1.09	2.05	2.23	3.92
42917	2.92	1.04	2.96	3.92
42918	2.92	1.04	2.96	3.92
42919	2.92	1.04	2.96	3.92
42920	2.92	1.04	2.96	3.92
42921	2.92	1.04	2.96	2.08
42922	4.92	1.00	1.08	2.08
42923	4.92	1.00	1.08	2.08
42924	4.92	1.00	1.08	2.08
42925	4.92	1.00	1.08	2.08
42926	4.92	1.00	1.08	2.00
42927	4.04	1.96	1.96	2.00
42928	4.04	1.96	1.96	2.00
42929	4.04	1.96	1.96	2.00
42930	4.04	1.96	1.96	2.00
42931	4.04	1.96	1.96	5.84
42932	3.04	3.92	2.00	5.84
42933	3.04	3.92	2.00	5.84
42934	3.04	3.92	2.00	5.84
42935	3.04	3.92	2.00	5.84
42936	3.04	3.92	2.00	6.96
42937	2.04	12.63	3.92	6.96
42938	2.04	12.63	3.92	6.96
42939	2.04	12.63	3.92	6.96
42940	2.04	12.63	3.92	6.96
42941	2.04	12.63	3.92	2.20
42942	1.04	6.28	2.08	2.20
42943	1.04	6.28	2.08	2.20
42944	1.04	6.28	2.08	2.20
42945	1.04	6.28	2.08	2.20
42946	1.04	6.28	2.08	2.00
42947	1.00	1.18	1.04	2.00
42948	1.00	1.18	1.04	2.00
42949	1.00	1.18	1.04	2.00
42950	1.00	1.18	1.04	2.00
42951	1.00	1.18	1.04	2.00
42952	1.96	1.96	2.92	2.00
42953	1.96	1.96	2.92	2.00
42954	1.96	1.96	2.92	2.00
42955	1.96	1.96	2.92	2.00
42956	1.96	1.96	2.92	8.71
42957	2.96	8.71	4.92	8.71
42958	2.96	8.71	4.92	8.71
42959	2.96	8.71	4.92	8.71
42960	2.96	8.71	4.92	8.71
42961	2.96	8.71	4.92	1.32
42962	0.12	4.20	0.20	1.32
42963	0.12	4.20	0.20	1.32
42964	0.12	4.20	0.20	1.32
42965	0.12	4.20	0.20	1.32
42966	0.12	4.20	0.20	1.96
42967	1.91	2.09	1.91	1.96
42968	1.91	2.09	1.91	1.96
42969	1.91	2.09	1.91	1.96
42970	1.91	2.09	1.91	1.96
42971	1.91	2.09	1.91	1.04
42972	0.09	1.04	0.09	1.04
42973	0.09	1.04	0.09	1.04
42974	0.09	1.04	0.09	1.04
42975	0.09	1.04	0.09	1.04
42976	0.09	1.04	0.09	7.74
42977	47.15	58.73	3.85	7.74
42978	47.15	58.73	3.85	7.74
42979	47.15	58.73	3.85	7.74
42980	47.15	58.73	3.85	7.74
42981	47.15	58.73	3.85	7.04
42982	38.42	37.93	27.07	7.04
42983	38.42	37.93	27.07	7.04
42984	38.42	37.93	27.07	7.04
42985	38.42	37.93	27.07	7.04
42986	38.42	37.93	27.07	34.87
42987	86.06	46.61	57.80	34.87
42988	86.06	46.61	57.80	34.87
42989	86.06	46.61	57.80	34.87
42990	86.06	46.61	57.80	34.87
42991	86.06	46.61	57.80	34.07
42992	68.74	49.89	51.30	34.07
42993	68.74	49.89	51.30	34.07
42994	68.74	49.89	51.30	34.07
42995	68.74	49.89	51.30	34.07
42996	68.74	49.89	51.30	53.19
42997	70.88	58.64	52.92	53.19
42998	70.88	58.64	52.92	53.19
42999	70.88	58.64	52.92	53.19
43000	70.88	58.64	52.92	53.19
43001	70.88	58.64	52.92	9.64
43002	50.74	39.71	20.21	9.64
43003	50.74	39.71	20.21	9.64
43004	50.74	39.71	20.21	9.64
43005	50.74	39.71	20.21	9.64
43006	50.74	39.71	20.21	35.77
43007	86.39	83.05	76.45	35.77
43008	86.39	83.05	76.45	35.77
43009	86.39	83.05	76.45	35.77
43010	86.39	83.05	76.45	35.77
43011	86.39	83.05	76.45	49.49
43012	78.39	79.23	66.50	49.49
43013	78.39	79.23	66.50	49.49
43014	78.39	79.23	66.50	49.49
43015	78.39	79.23	66.50	49.49
43016	78.39	79.23	66.50	29.12
43017	39.08	47.68	29.93	29.12
43018	39.08	47.68	29.93	29.12
43019	39.08	47.68	29.93	29.12
43020	39.08	47.68	29.93	29.12
43021	39.08	47.68	29.93	28.96
43022	34.12	31.62	30.88	28.96
43023	34.12	31.62	30.88	28.96
43024	34.12	31.62	30.88	28.96
43025	34.12	31.62	30.88	28.96
43026	34.12	31.62	30.88	0.00
43027	97.53	98.44	98.43	0.00
43028	97.53	98.44	98.43	0.00
43029	97.53	98.44	98.43	0.00
43030	97.53	98.44	98.43	0.00
43031	97.53	98.44	98.43	0.00
43032	97.53	98.44	98.43	0.00
43033	97.53	98.44	98.43	0.00
43034	97.53	98.44	98.43	0.00
43035	97.53	98.44	98.43	0.00
43036	97.53	98.44	98.43	99.69
43037	99.96	100.00	100.00	99.69
43038	99.96	100.00	100.00	99.69
43039	99.96	100.00	100.00	99.69
43040	99.96	100.00	100.00	99.69
43041	99.96	100.00	100.00	15.94
43042	11.25	12.39	7.95	15.94
43043	11.25	12.39	7.95	15.94
43044	11.25	12.39	7.95	15.94
43045	11.25	12.39	7.95	15.94
43046	11.25	12.39	7.95	8.04
43047	11.72	29.04	7.72	8.04
43048	11.72	29.04	7.72	8.04
43049	11.72	29.04	7.72	8.04
43050	11.72	29.04	7.72	8.04
43051	11.72	29.04	7.72	8.00
43052	13.92	7.92	5.12	8.00
43053	13.92	7.92	5.12	8.00
43054	13.92	7.92	5.12	8.00
43055	13.92	7.92	5.12	8.00
43056	13.92	7.92	5.12	11.84
43057	12.08	15.64	10.76	11.84
43058	12.08	15.64	10.76	11.84
43059	12.08	15.64	10.76	11.84
43060	12.08	15.64	10.76	11.84
43061	12.08	15.64	10.76	7.20
43062	6.24	17.92	4.28	7.20
43063	6.24	17.92	4.28	7.20
43064	6.24	17.92	4.28	7.20
43065	6.24	17.92	4.28	7.20
43066	6.24	17.92	4.28	6.05
43067	5.05	10.37	3.05	6.05
43068	5.05	10.37	3.05	6.05
43069	5.05	10.37	3.05	6.05
43070	5.05	10.37	3.05	6.05
43071	5.05	10.37	3.05	11.76
43072	28.05	36.89	5.88	11.76
43073	28.05	36.89	5.88	11.76
43074	28.05	36.89	5.88	11.76
43075	28.05	36.89	5.88	11.76
43076	28.05	36.89	5.88	23.48
43077	29.00	21.74	17.48	23.48
43078	29.00	21.74	17.48	23.48
43079	29.00	21.74	17.48	23.48
43080	29.00	21.74	17.48	23.48
43081	29.00	21.74	17.48	9.56
43082	9.75	9.45	4.52	9.56
43083	9.75	9.45	4.52	9.56
43084	9.75	9.45	4.52	9.56
43085	9.75	9.45	4.52	9.56
43086	9.75	9.45	4.52	5.16
43087	3.24	11.88	3.04	5.16
43088	3.24	11.88	3.04	5.16
43089	3.24	11.88	3.04	5.16
43090	3.24	11.88	3.04	5.16
43091	3.24	11.88	3.04	16.55
43092	13.59	33.17	15.51	16.55
43093	13.59	33.17	15.51	16.55
43094	13.59	33.17	15.51	16.55
43095	13.59	33.17	15.51	16.55
43096	13.59	33.17	15.51	20.84
43097	14.96	18.65	6.41	20.84
43098	14.96	18.65	6.41	20.84
43099	14.96	18.65	6.41	20.84
43100	14.96	18.65	6.41	20.84
43101	14.96	18.65	6.41	16.21
43102	4.47	8.43	2.17	16.21
43103	4.47	8.43	2.17	16.21
43104	4.47	8.43	2.17	16.21
43105	4.47	8.43	2.17	16.21
43106	4.47	8.43	2.17	6.31
43107	6.91	11.88	2.00	6.31
43108	6.91	11.88	2.00	6.31
43109	6.91	11.88	2.00	6.31
43110	6.91	11.88	2.00	6.31
43111	6.91	11.88	2.00	11.76
43112	12.76	17.76	8.72	11.76
43113	12.76	17.76	8.72	11.76
43114	12.76	17.76	8.72	11.76
43115	12.76	17.76	8.72	11.76
43116	12.76	17.76	8.72	17.76
43117	8.20	17.04	5.16	17.76
43118	8.20	17.04	5.16	17.76
43119	8.20	17.04	5.16	17.76
43120	8.20	17.04	5.16	17.76
43121	8.20	17.04	5.16	17.04
43122	11.84	8.36	6.92	17.04
43123	11.84	8.36	6.92	17.04
43124	11.84	8.36	6.92	17.04
43125	11.84	8.36	6.92	17.04
43126	11.84	8.36	6.92	15.08
43127	13.92	4.16	1.24	15.08
43128	13.92	4.16	1.24	15.08
43129	13.92	4.16	1.24	15.08
43130	13.92	4.16	1.24	15.08
43131	13.92	4.16	1.24	14.04
43132	12.08	17.45	6.76	14.04
43133	12.08	17.45	6.76	14.04
43134	12.08	17.45	6.76	14.04
43135	12.08	17.45	6.76	14.04
43136	12.08	17.45	6.76	26.46
43137	26.38	21.83	17.54	26.46
43138	26.38	21.83	17.54	26.46
43139	26.38	21.83	17.54	26.46
43140	26.38	21.83	17.54	26.46
43141	26.38	21.83	17.54	8.74
43142	14.51	6.63	4.55	8.74
43143	14.51	6.63	4.55	8.74
43144	14.51	6.63	4.55	8.74
43145	14.51	6.63	4.55	8.74
43146	14.51	6.63	4.55	8.96
43147	12.08	6.96	4.96	8.96
43148	12.08	6.96	4.96	8.96
43149	12.08	6.96	4.96	8.96
43150	12.08	6.96	4.96	8.96
43151	12.08	6.96	4.96	7.09
43152	6.26	4.13	1.17	7.09
43153	6.26	4.13	1.17	7.09
43154	6.26	4.13	1.17	7.09
43155	6.26	4.13	1.17	7.09
43156	6.26	4.13	1.17	18.52
43157	24.25	29.93	19.25	18.52
43158	24.25	29.93	19.25	18.52
43159	24.25	29.93	19.25	18.52
43160	24.25	29.93	19.25	18.52
43161	24.25	29.93	19.25	19.96
43162	24.04	31.96	21.91	19.96
43163	24.04	31.96	21.91	19.96
43164	24.04	31.96	21.91	19.96
43165	24.04	31.96	21.91	19.96
43166	24.04	31.96	21.91	10.41
43167	18.25	18.57	20.08	10.41
43168	18.25	18.57	20.08	10.41
43169	18.25	18.57	20.08	10.41
43170	18.25	18.57	20.08	10.41
43171	18.25	18.57	20.08	16.71
43172	29.51	25.67	10.41	16.71
43173	29.51	25.67	10.41	16.71
43174	29.51	25.67	10.41	16.71
43175	29.51	25.67	10.41	16.71
43176	29.51	25.67	10.41	17.96
43177	20.37	15.41	8.07	17.96
43178	20.37	15.41	8.07	17.96
43179	20.37	15.41	8.07	17.96
43180	20.37	15.41	8.07	17.96
43181	20.37	15.41	8.07	6.51
43182	8.51	15.00	2.25	6.51
43183	8.51	15.00	2.25	6.51
43184	8.51	15.00	2.25	6.51
43185	8.51	15.00	2.25	6.51
43186	8.51	15.00	2.25	13.70
43187	16.67	7.30	5.85	13.70
43188	16.67	7.30	5.85	13.70
43189	16.67	7.30	5.85	13.70
43190	16.67	7.30	5.85	13.70
43191	16.67	7.30	5.85	7.24
43192	8.31	8.93	4.07	7.24
43193	8.31	8.93	4.07	7.24
43194	8.31	8.93	4.07	7.24
43195	8.31	8.93	4.07	7.24
43196	8.31	8.93	4.07	11.79
43197	26.19	11.87	4.00	11.79
43198	26.19	11.87	4.00	11.79
43199	26.19	11.87	4.00	11.79
43200	26.19	11.87	4.00	11.79
43201	26.19	11.87	4.00	15.84
43202	19.33	23.51	12.63	15.84
43203	19.33	23.51	12.63	15.84
43204	19.33	23.51	12.63	15.84
43205	19.33	23.51	12.63	15.84
43206	19.33	23.51	12.63	5.46
43207	9.42	14.42	5.34	5.46
43208	9.42	14.42	5.34	5.46
43209	9.42	14.42	5.34	5.46
43210	9.42	14.42	5.34	5.46
43211	9.42	14.42	5.34	4.04
43212	9.96	17.84	5.00	4.04
43213	9.96	17.84	5.00	4.04
43214	9.96	17.84	5.00	4.04
43215	9.96	17.84	5.00	4.04
43216	9.96	17.84	5.00	11.67
43217	17.67	31.42	14.58	11.67
43218	17.67	31.42	14.58	11.67
43219	17.67	31.42	14.58	11.67
43220	17.67	31.42	14.58	11.67
43221	17.67	31.42	14.58	4.35
43222	6.52	17.65	2.57	4.35
43223	6.52	17.65	2.57	4.35
43224	6.52	17.65	2.57	4.35
43225	6.52	17.65	2.57	4.35
43226	6.52	17.65	2.57	7.84
43227	12.72	11.24	6.80	7.84
43228	12.72	11.24	6.80	7.84
43229	12.72	11.24	6.80	7.84
43230	12.72	11.24	6.80	7.84
43231	12.72	11.24	6.80	3.21
43232	3.41	8.12	3.17	3.21
43233	3.41	8.12	3.17	3.21
43234	3.41	8.12	3.17	3.21
43235	3.41	8.12	3.17	3.21
43236	3.41	8.12	3.17	14.52
43237	10.68	16.64	4.92	14.52
43238	10.68	16.64	4.92	14.52
43239	10.68	16.64	4.92	14.52
43240	10.68	16.64	4.92	14.52
43241	10.68	16.64	4.92	21.72
43242	22.52	22.76	10.76	21.72
43243	22.52	22.76	10.76	21.72
43244	22.52	22.76	10.76	21.72
43245	22.52	22.76	10.76	21.72
43246	22.52	22.76	10.76	14.33
43247	26.84	25.88	7.17	14.33
43248	26.84	25.88	7.17	14.33
43249	26.84	25.88	7.17	14.33
43250	26.84	25.88	7.17	14.33
43251	26.84	25.88	7.17	13.04
43252	22.19	19.26	15.66	13.04
43253	22.19	19.26	15.66	13.04
43254	22.19	19.26	15.66	13.04
43255	22.19	19.26	15.66	13.04
43256	22.19	19.26	15.66	12.04
43257	9.52	16.12	10.24	12.04
43258	9.52	16.12	10.24	12.04
43259	9.52	16.12	10.24	12.04
43260	9.52	16.12	10.24	12.04
43261	9.52	16.12	10.24	7.18
43262	6.11	16.00	3.25	7.18
43263	6.11	16.00	3.25	7.18
43264	6.11	16.00	3.25	7.18
43265	6.11	16.00	3.25	7.18
43266	6.11	16.00	3.25	10.82
43267	11.73	17.91	5.87	10.82
43268	11.73	17.91	5.87	10.82
43269	11.73	17.91	5.87	10.82
43270	11.73	17.91	5.87	10.82
43271	11.73	17.91	5.87	3.34
43272	17.75	17.04	3.13	3.34
43273	17.75	17.04	3.13	3.34
43274	17.75	17.04	3.13	3.34
43275	17.75	17.04	3.13	3.34
43276	17.75	17.04	3.13	5.88
43277	12.24	16.04	3.96	5.88
43278	12.24	16.04	3.96	5.88
43279	12.24	16.04	3.96	5.88
43280	12.24	16.04	3.96	5.88
43281	12.24	16.04	3.96	6.00
43282	7.18	22.75	1.11	6.00
43283	7.18	22.75	1.11	6.00
43284	7.18	22.75	1.11	6.00
43285	7.18	22.75	1.11	6.00
43286	7.18	22.75	1.11	8.89
43287	5.07	5.66	2.93	8.89
43288	5.07	5.66	2.93	8.89
43289	5.07	5.66	2.93	8.89
43290	5.07	5.66	2.93	8.89
43291	5.07	5.66	2.93	7.08
43292	3.08	5.96	3.96	7.08
43293	3.08	5.96	3.96	7.08
43294	3.08	5.96	3.96	7.08
43295	3.08	5.96	3.96	7.08
43296	3.08	5.96	3.96	7.00
43297	7.81	6.00	5.92	7.00
43298	7.81	6.00	5.92	7.00
43299	7.81	6.00	5.92	7.00
43300	7.81	6.00	5.92	7.00
43301	7.81	6.00	5.92	7.96
43302	6.09	8.87	4.09	7.96
43303	6.09	8.87	4.09	7.96
43304	6.09	8.87	4.09	7.96
43305	6.09	8.87	4.09	7.96
43306	6.09	8.87	4.09	7.04
43307	4.08	10.92	4.00	7.04
43308	4.08	10.92	4.00	7.04
43309	4.08	10.92	4.00	7.04
43310	4.08	10.92	4.00	7.04
43311	4.08	10.92	4.00	4.12
43312	8.79	3.33	3.04	4.12
43313	8.79	3.33	3.04	4.12
43314	8.79	3.33	3.04	4.12
43315	8.79	3.33	3.04	4.12
43316	8.79	3.33	3.04	8.77
43317	3.27	3.95	3.95	8.77
43318	3.27	3.95	3.95	8.77
43319	3.27	3.95	3.95	8.77
43320	3.27	3.95	3.95	8.77
43321	3.27	3.95	3.95	7.09
43322	5.87	14.52	4.96	7.09
43323	5.87	14.52	4.96	7.09
43324	5.87	14.52	4.96	7.09
43325	5.87	14.52	4.96	7.09
43326	5.87	14.52	4.96	7.00
43327	9.86	20.79	11.75	7.00
43328	9.86	20.79	11.75	7.00
43329	9.86	20.79	11.75	7.00
43330	9.86	20.79	11.75	7.00
43331	9.86	20.79	11.75	11.79
43332	16.70	10.46	27.32	11.79
43333	16.70	10.46	27.32	11.79
43334	16.70	10.46	27.32	11.79
43335	16.70	10.46	27.32	11.79
43336	16.70	10.46	27.32	10.08
43337	12.19	34.03	28.00	10.08
43338	12.19	34.03	28.00	10.08
43339	12.19	34.03	28.00	10.08
43340	12.19	34.03	28.00	10.08
43341	12.19	34.03	28.00	10.00
43342	7.21	17.76	5.97	10.00
43343	7.21	17.76	5.97	10.00
43344	7.21	17.76	5.97	10.00
43345	7.21	17.76	5.97	10.00
43346	7.21	17.76	5.97	4.25
43347	4.13	28.50	5.00	4.25
43348	4.13	28.50	5.00	4.25
43349	4.13	28.50	5.00	4.25
43350	4.13	28.50	5.00	4.25
43351	4.13	28.50	5.00	3.04
43352	3.04	24.20	5.96	3.04
43353	3.04	24.20	5.96	3.04
43354	3.04	24.20	5.96	3.04
43355	3.04	24.20	5.96	3.04
43356	3.04	24.20	5.96	2.04
43357	3.96	19.20	4.08	2.04
43358	3.96	19.20	4.08	2.04
43359	3.96	19.20	4.08	2.04
43360	3.96	19.20	4.08	2.04
43361	3.96	19.20	4.08	4.88
43362	15.51	31.47	11.67	4.88
43363	15.51	31.47	11.67	4.88
43364	15.51	31.47	11.67	4.88
43365	15.51	31.47	11.67	4.88
43366	15.51	31.47	11.67	4.04
43367	4.51	13.81	2.43	4.04
43368	4.51	13.81	2.43	4.04
43369	4.51	13.81	2.43	4.04
43370	4.51	13.81	2.43	4.04
43371	4.51	13.81	2.43	4.96
43372	8.79	5.33	2.00	4.96
43373	8.79	5.33	2.00	4.96
43374	8.79	5.33	2.00	4.96
43375	8.79	5.33	2.00	4.96
43376	8.79	5.33	2.00	23.19
43377	16.66	9.79	13.49	23.19
43378	16.66	9.79	13.49	23.19
43379	16.66	9.79	13.49	23.19
43380	16.66	9.79	13.49	23.19
43381	16.66	9.79	13.49	10.55
43382	6.43	29.21	7.28	10.55
43383	6.43	29.21	7.28	10.55
43384	6.43	29.21	7.28	10.55
43385	6.43	29.21	7.28	10.55
43386	6.43	29.21	7.28	8.08
43387	19.41	25.21	19.45	8.08
43388	19.41	25.21	19.45	8.08
43389	19.41	25.21	19.45	8.08
43390	19.41	25.21	19.45	8.08
43391	19.41	25.21	19.45	8.96
43392	11.37	28.83	9.46	8.96
43393	11.37	28.83	9.46	8.96
43394	11.37	28.83	9.46	8.96
43395	11.37	28.83	9.46	8.96
43396	11.37	28.83	9.46	10.92
43397	10.04	10.79	9.00	10.92
43398	10.04	10.79	9.00	10.92
43399	10.04	10.79	9.00	10.92
43400	10.04	10.79	9.00	10.92
43401	10.04	10.79	9.00	11.00
43402	5.21	18.62	6.13	11.00
43403	5.21	18.62	6.13	11.00
43404	5.21	18.62	6.13	11.00
43405	5.21	18.62	6.13	11.00
43406	5.21	18.62	6.13	12.92
43407	12.68	20.92	15.60	12.92
43408	12.68	20.92	15.60	12.92
43409	12.68	20.92	15.60	12.92
43410	12.68	20.92	15.60	12.92
43411	12.68	20.92	15.60	10.12
43412	15.88	20.04	8.32	10.12
43413	15.88	20.04	8.32	10.12
43414	15.88	20.04	8.32	10.12
43415	15.88	20.04	8.32	10.12
43416	15.88	20.04	8.32	12.87
43417	12.17	28.62	7.04	12.87
43418	12.17	28.62	7.04	12.87
43419	12.17	28.62	7.04	12.87
43420	12.17	28.62	7.04	12.87
43421	12.17	28.62	7.04	13.96
43422	21.61	26.12	17.57	13.96
43423	21.61	26.12	17.57	13.96
43424	21.61	26.12	17.57	13.96
43425	21.61	26.12	17.57	13.96
43426	21.61	26.12	17.57	15.91
43427	18.17	25.04	6.52	15.91
43428	18.17	25.04	6.52	15.91
43429	18.17	25.04	6.52	15.91
43430	18.17	25.04	6.52	15.91
43431	18.17	25.04	6.52	12.15
43432	16.08	19.23	6.96	12.15
43433	16.08	19.23	6.96	12.15
43434	16.08	19.23	6.96	12.15
43435	16.08	19.23	6.96	12.15
43436	16.08	19.23	6.96	15.81
43437	16.00	26.63	18.44	15.81
43438	16.00	26.63	18.44	15.81
43439	16.00	26.63	18.44	15.81
43440	16.00	26.63	18.44	15.81
43441	16.00	26.63	18.44	16.00
43442	13.13	21.26	11.34	16.00
